,NOM_GEO,AMBITO,GRID_NUMBER,Lat,long,X_GSR80,Y_GSR80,SQUARE_POLYGON,geometry,CENTROID,GRID_VAL
3655,Venustiano Carranza,Urbana,GRID_3655,19.41153074190464,-99.10638109323028,826788.8584998957,2803017.890100001,"POLYGON ((826388.8584998957 2802617.890100001, 827188.8584998957 2802617.890100001, 827188.8584998957 2803417.890100001, 826388.8584998957 2803417.890100001, 826388.8584998957 2802617.890100001))","POLYGON ((-99.11027674463065 19.40798059230066, -99.11012283566536 19.41160381265905, -99.10638099159483 19.41153069879294, -99.10645814934836 19.40783437354738, -99.11027674463065 19.40798059230066))",POINT (-99.1083037861478999 19.4097308199979040),SI
3656,Venustiano Carranza,Urbana,GRID_3656,19.411457582050183,-99.10256239836694,826788.8584998957,2803417.890100001,"POLYGON ((826388.8584998957 2803017.890100001, 827188.8584998957 2803017.890100001, 827188.8584998957 2803817.890100001, 826388.8584998957 2803817.890100001, 826388.8584998957 2803017.890100001))","POLYGON ((-99.10645814729682 19.40790753115554, -99.10630403506032 19.41153074927068, -99.10256229673183 19.41145753893569, -99.10263955612029 19.40776111947638, -99.10645814729682 19.40790753115554))",POINT (-99.1044851075771192 19.4096576760869688),SI
3657,Venustiano Carranza,Urbana,GRID_3657,19.41138432572992,-99.09874370761244,826788.8584998957,2803817.890100001,"POLYGON ((826388.8584998957 2803417.890100001, 827188.8584998957 2803417.890100001, 827188.8584998957 2804217.890100001, 826388.8584998957 2804217.890100001, 826388.8584998957 2803417.890100001))","POLYGON ((-99.10263955406607 19.40783437354738, -99.10248523855901 19.41145758941631, -99.09874360597765 19.41138428261261, -99.09882096700073 19.4076877689427, -99.10263955406607 19.40783437354738))",POINT (-99.1006664331143412 19.4095844357100660),SI
3658,Venustiano Carranza,Urbana,GRID_3658,19.41131097294397,-99.09492502097213,826788.8584998957,2804217.890100001,"POLYGON ((826388.8584998957 2803817.890100001, 827188.8584998957 2803817.890100001, 827188.8584998957 2804617.890100001, 826388.8584998957 2804617.890100001, 826388.8584998957 2803817.890100001))","POLYGON ((-99.09882096494378 19.40776111947638, -99.09866644616683 19.41138433309611, -99.09492491933766 19.41131092982391, -99.09500238199504 19.40761432194653, -99.09882096494378 19.40776111947638))",POINT (-99.0968477627649094 19.4095110988673873),SI
3659,Venustiano Carranza,Urbana,GRID_3659,19.4112375236926,-99.09110633845144,826788.8584998957,2804617.890100001,"POLYGON ((826388.8584998957 2804217.890100001, 827188.8584998957 2804217.890100001, 827188.8584998957 2805017.890100001, 826388.8584998957 2805017.890100001, 826388.8584998957 2804217.890100001))","POLYGON ((-99.09500237993539 19.4076877689427, -99.09484765788922 19.41131098031027, -99.09110623681731 19.41123748056974, -99.09118380110866 19.40754077848804, -99.09500237993539 19.4076877689427))",POINT (-99.0930290965342522 19.4094376655590928),SI
3660,Venustiano Carranza,Urbana,GRID_3660,19.411163977975946,-99.0872876600558,826788.8584998957,2805017.890100001,"POLYGON ((826388.8584998957 2804617.890100001, 827188.8584998957 2804617.890100001, 827188.8584998957 2805417.890100001, 826388.8584998957 2805417.890100001, 826388.8584998957 2804617.890100001))","POLYGON ((-99.09118379904632 19.40761432194653, -99.09102887373153 19.41123753105899, -99.08728755842201 19.41116393485029, -99.087365224347 19.40746713856743, -99.09118379904632 19.40761432194653))",POINT (-99.0892104344277556 19.4093641357853812),SI
3661,Venustiano Carranza,Urbana,GRID_3661,19.4110903357942,-99.0834689857906,826788.8584998957,2805417.890100001,"POLYGON ((826388.8584998957 2805017.890100001, 827188.8584998957 2805017.890100001, 827188.8584998957 2805817.890100001, 826388.8584998957 2805817.890100001, 826388.8584998957 2805017.890100001))","POLYGON ((-99.08736522228193 19.40754077848804, -99.08721009369923 19.41116398534241, -99.08346888415713 19.41109029266575, -99.08354665171541 19.40739340218483, -99.08736522228193 19.40754077848804))",POINT (-99.0853917764508623 19.4092905095464090),SI
3662,Venustiano Carranza,Urbana,GRID_3662,19.411016597147523,-99.07965031566124,826788.8584998957,2805817.890100001,"POLYGON ((826388.8584998957 2805417.890100001, 827188.8584998957 2805417.890100001, 827188.8584998957 2806217.890100001, 826388.8584998957 2806217.890100001, 826388.8584998957 2805417.890100001))","POLYGON ((-99.08354664964766 19.40746713856743, -99.08339131779769 19.41109034316074, -99.07965021402811 19.41101655401628, -99.07972808321935 19.40731956934052, -99.08354664964766 19.40746713856743))",POINT (-99.0815731226089582 19.4092167868423928),SI
3663,Venustiano Carranza,Urbana,GRID_3663,19.410942762036143,-99.07583164967312,826788.8584998957,2806217.890100001,"POLYGON ((826388.8584998957 2805817.890100001, 827188.8584998957 2805817.890100001, 827188.8584998957 2806617.890100001, 826388.8584998957 2806617.890100001, 826388.8584998957 2805817.890100001))","POLYGON ((-99.07972808114889 19.40739340218483, -99.07957254603231 19.41101660451414, -99.07583154804033 19.41094271890208, -99.07590951886422 19.40724564003458, -99.07972808114889 19.40739340218483))",POINT (-99.0777544729074435 19.4091429676734712),SI
3664,Iztacalco,Urbana,GRID_3664,19.410868830460192,-99.07201298783168,826788.8584998957,2806617.890100001,"POLYGON ((826388.8584998957 2806217.890100001, 827188.8584998957 2806217.890100001, 827188.8584998957 2807017.890100001, 826388.8584998957 2807017.890100001, 826388.8584998957 2806217.890100001))","POLYGON ((-99.07590951679106 19.40731956934052, -99.07575377840854 19.41094276940283, -99.07201288619922 19.41086878732334, -99.07209095865542 19.40717161426723, -99.07590951679106 19.40731956934052))",POINT (-99.0739358273517325 19.4090690520398823),SI
3665,Iztacalco,Urbana,GRID_3665,19.41079480241984,-99.06819433014232,826788.8584998957,2807017.890100001,"POLYGON ((826388.8584998957 2806617.890100001, 827188.8584998957 2806617.890100001, 827188.8584998957 2807417.890100001, 826388.8584998957 2807417.890100001, 826388.8584998957 2806617.890100001))","POLYGON ((-99.07209095657956 19.40724564003458, -99.07193501493175 19.41086883782695, -99.06819422851018 19.4107947592802, -99.06827240259837 19.40709749203868, -99.07209095657956 19.40724564003458))",POINT (-99.0701171859472822 19.4089950399417432),SI
3666,Iztacalco,Urbana,GRID_3666,19.410720677915307,-99.06437567661044,826788.8584998957,2807417.890100001,"POLYGON ((826388.8584998957 2807017.890100001, 827188.8584998957 2807017.890100001, 827188.8584998957 2807817.890100001, 826388.8584998957 2807817.890100001, 826388.8584998957 2807017.890100001))","POLYGON ((-99.06827240051979 19.40717161426723, -99.06811625560736 19.4107948097867, -99.06437557497861 19.41072063477289, -99.06445385069844 19.40702327334909, -99.06827240051979 19.40717161426723))",POINT (-99.0662985486994074 19.4089209313792850),SI
3667,Iztacalco,Urbana,GRID_3667,19.41064645694674,-99.06055702724144,826788.8584998957,2807817.890100001,"POLYGON ((826388.8584998957 2807417.890100001, 827188.8584998957 2807417.890100001, 827188.8584998957 2808217.890100001, 826388.8584998957 2808217.890100001, 826388.8584998957 2807417.890100001))","POLYGON ((-99.06445384861718 19.40709749203868, -99.0642975004408 19.41072068528225, -99.06055692560994 19.41064641380157, -99.06063530296109 19.40694895819859, -99.06445384861718 19.40709749203868))",POINT (-99.0624799156135509 19.4088467263526603),SI
3668,Miguel Hidalgo,Urbana,GRID_3668,19.41751419655546,-99.2323265894304,827188.8584998957,2789817.890100001,"POLYGON ((826788.8584998957 2789417.890100001, 827588.8584998957 2789417.890100001, 827588.8584998957 2790217.890100001, 826788.8584998957 2790217.890100001, 826788.8584998957 2789417.890100001))","POLYGON ((-99.23621912471062 19.41396077852647, -99.23607191621801 19.41758408596837, -99.23232648777898 19.41751415352765, -99.23240029532815 19.41382092223196, -99.23621912471062 19.41396077852647))",POINT (-99.2342487957282628 19.4157137413942564),SI
3669,Miguel Hidalgo,Urbana,GRID_3669,19.41744421802401,-99.22850766036184,827188.8584998957,2790217.890100001,"POLYGON ((826788.8584998957 2789817.890100001, 827588.8584998957 2789817.890100001, 827588.8584998957 2790617.890100001, 826788.8584998957 2790617.890100001, 826788.8584998957 2789817.890100001))","POLYGON ((-99.23240029336569 19.41389089861509, -99.23225288156989 19.41751420391176, -99.22850755871072 19.41744417499341, -99.22858146791084 19.41375084937717, -99.23240029336569 19.41389089861509))",POINT (-99.2304298829813689 19.4156437788116030),SI
3670,Miguel Hidalgo,Urbana,GRID_3670,19.417374143017977,-99.2246887352239,827188.8584998957,2790617.890100001,"POLYGON ((826788.8584998957 2790217.890100001, 827588.8584998957 2790217.890100001, 827588.8584998957 2791017.890100001, 826788.8584998957 2791017.890100001, 826788.8584998957 2790217.890100001))","POLYGON ((-99.22858146594568 19.41382092223196, -99.22843385084734 19.4174442253804, -99.22468863357309 19.41737409998458, -99.22476264442388 19.41368068005096, -99.22858146594568 19.41382092223196))",POINT (-99.2266109741643021 19.4155737197542244),SI
3671,Miguel Hidalgo,Urbana,GRID_3671,19.41730397153755,-99.22086981402202,827188.8584998957,2791017.890100001,"POLYGON ((826788.8584998957 2790617.890100001, 827588.8584998957 2790617.890100001, 827588.8584998957 2791417.890100001, 826788.8584998957 2791417.890100001, 826788.8584998957 2790617.890100001))","POLYGON ((-99.224762642456 19.41375084937717, -99.22461482405575 19.41737415037445, -99.22086971237154 19.41730392850133, -99.22094382487265 19.41361041425347, -99.224762642456 19.41375084937717))",POINT (-99.2227920692824341 19.4155035642222771),SI
3672,Miguel Hidalgo,Urbana,GRID_3672,19.41723370358287,-99.21705089676162,827188.8584998957,2791417.890100001,"POLYGON ((826788.8584998957 2791017.890100001, 827588.8584998957 2791017.890100001, 827588.8584998957 2791817.890100001, 826788.8584998957 2791817.890100001, 826788.8584998957 2791017.890100001))","POLYGON ((-99.22094382290207 19.41368068005096, -99.22079580120052 19.41730397889408, -99.21705079511145 19.41723366054387, -99.21712500926256 19.41354005198487, -99.22094382290207 19.41368068005096))",POINT (-99.2189731683411367 19.4154333122159386),SI
3673,Miguel Hidalgo,Urbana,GRID_3673,19.41716333915413,-99.21323198344808,827188.8584998957,2791817.890100001,"POLYGON ((826788.8584998957 2791417.890100001, 827588.8584998957 2791417.890100001, 827588.8584998957 2792217.890100001, 826788.8584998957 2792217.890100001, 826788.8584998957 2791417.890100001))","POLYGON ((-99.21712500728928 19.41361041425347, -99.21697678228708 19.41723371093948, -99.21323188179822 19.41716329611231, -99.21330619759904 19.41346959324535, -99.21712500728928 19.41361041425347))",POINT (-99.2151542713458667 19.4153629637353831),SI
3674,Miguel Hidalgo,Urbana,GRID_3674,19.417092878251506,-99.20941307408684,827188.8584998957,2792217.890100001,"POLYGON ((826788.8584998957 2791817.890100001, 827588.8584998957 2791817.890100001, 827588.8584998957 2792617.890100001, 826788.8584998957 2792617.890100001, 826788.8584998957 2791817.890100001))","POLYGON ((-99.21330619562306 19.41354005198487, -99.21315776732082 19.41716334651083, -99.20941297243729 19.41709283520688, -99.20948738988749 19.41339903803509, -99.21330619562306 19.41354005198487))",POINT (-99.2113353783020244 19.4152925187807988),SI
3675,Miguel Hidalgo,Urbana,GRID_3675,19.417022320875112,-99.20559416868326,827188.8584998957,2792617.890100001,"POLYGON ((826788.8584998957 2792217.890100001, 827588.8584998957 2792217.890100001, 827588.8584998957 2793017.890100001, 826788.8584998957 2793017.890100001, 826788.8584998957 2792217.890100001))","POLYGON ((-99.20948738790879 19.41346959324535, -99.20933875630716 19.41709288560826, -99.20559406703404 19.41702227782773, -99.2056685861333 19.41332838635421, -99.20948738790879 19.41346959324535))",POINT (-99.2075164892150383 19.4152219773523171),SI
3676,Miguel Hidalgo,Urbana,GRID_3676,19.41695166702522,-99.2017752672428,827188.8584998957,2793017.890100001,"POLYGON ((826788.8584998957 2792617.890100001, 827588.8584998957 2792617.890100001, 827588.8584998957 2793417.890100001, 826788.8584998957 2793417.890100001, 826788.8584998957 2792617.890100001))","POLYGON ((-99.20566858415191 19.41339903803509, -99.20551974925151 19.41702232823199, -99.20177516559389 19.41695162397502, -99.20184978634191 19.41325763820296, -99.20566858415191 19.41339903803509))",POINT (-99.2036976040902516 19.4151513394501620),SI
3677,Miguel Hidalgo,Urbana,GRID_3677,19.416880916701945,-99.19795636977084,827188.8584998957,2793417.890100001,"POLYGON ((826788.8584998957 2793017.890100001, 827588.8584998957 2793017.890100001, 827588.8584998957 2793817.890100001, 826788.8584998957 2793817.890100001, 826788.8584998957 2793017.890100001))","POLYGON ((-99.20184978435782 19.41332838635421, -99.20170074615928 19.41695167438215, -99.19795626812225 19.41688087364894, -99.1980309905187 19.41318679358145, -99.20184978435782 19.41332838635421))",POINT (-99.1998787229331498 19.4150806050744613),SI
3678,Miguel Hidalgo,Urbana,GRID_3678,19.41681006990547,-99.1941374762728,827188.8584998957,2793817.890100001,"POLYGON ((826788.8584998957 2793417.890100001, 827588.8584998957 2793417.890100001, 827588.8584998957 2794217.890100001, 826788.8584998957 2794217.890100001, 826788.8584998957 2793417.890100001))","POLYGON ((-99.19803098853191 19.41325763820296, -99.19788174703586 19.41688092405895, -99.19413737462455 19.41681002684968, -99.19421219866911 19.41311585248989, -99.19803098853191 19.41325763820296))",POINT (-99.1960598457491187 19.4150097742254246),SI
3679,Miguel Hidalgo,Urbana,GRID_3679,19.41673912663596,-99.1903185867541,827188.8584998957,2794217.890100001,"POLYGON ((826788.8584998957 2793817.890100001, 827588.8584998957 2793817.890100001, 827588.8584998957 2794617.890100001, 826788.8584998957 2794617.890100001, 826788.8584998957 2793817.890100001))","POLYGON ((-99.1942121966796 19.41318679358145, -99.19406275188669 19.41681007726256, -99.19031848510615 19.41673908357737, -99.19039341079852 19.41304481492844, -99.1942121966796 19.41318679358145))",POINT (-99.1922409725435585 19.4149388469032118),SI
3680,Miguel Hidalgo,Urbana,GRID_3680,19.41666808689361,-99.18649970122014,827188.8584998957,2794617.890100001,"POLYGON ((826788.8584998957 2794217.890100001, 827588.8584998957 2794217.890100001, 827588.8584998957 2795017.890100001, 826788.8584998957 2795017.890100001, 826788.8584998957 2794217.890100001))","POLYGON ((-99.19039340880632 19.41311585248989, -99.19024376071718 19.41673913399314, -99.1864995995725 19.41666804383221, -99.18657462691235 19.41297368089727, -99.19039340880632 19.41311585248989))",POINT (-99.1884221033218410 19.4148678231079863),SI
3681,Miguel Hidalgo,Urbana,GRID_3681,19.41659695067853,-99.18268081967632,827188.8584998957,2795017.890100001,"POLYGON ((826788.8584998957 2794617.890100001, 827588.8584998957 2794617.890100001, 827588.8584998957 2795417.890100001, 826788.8584998957 2795417.890100001, 826788.8584998957 2794617.890100001))","POLYGON ((-99.18657462491744 19.41304481492844, -99.18642477353269 19.41666809425087, -99.182680718029 19.41659690761436, -99.18275584701601 19.41290245039654, -99.18657462491744 19.41304481492844))",POINT (-99.1846032380894371 19.4147967028399293),SI
3682,Cuauhtémoc,Urbana,GRID_3682,19.41652571799101,-99.17886194212804,827188.8584998957,2795417.890100001,"POLYGON ((826788.8584998957 2795017.890100001, 827588.8584998957 2795017.890100001, 827588.8584998957 2795817.890100001, 826788.8584998957 2795817.890100001, 826788.8584998957 2795017.890100001))","POLYGON ((-99.18275584501839 19.41297368089727, -99.1826057903387 19.4165969580359, -99.17886184048106 19.41652567492403, -99.1789370711149 19.41283112342649, -99.18275584501839 19.41297368089727))",POINT (-99.1807843768517614 19.4147254860992327),SI
3683,Cuauhtémoc,Urbana,GRID_3683,19.41645438883113,-99.17504306858076,827188.8584998957,2795817.890100001,"POLYGON ((826788.8584998957 2795417.890100001, 827588.8584998957 2795417.890100001, 827588.8584998957 2796217.890100001, 826788.8584998957 2796217.890100001, 826788.8584998957 2795417.890100001))","POLYGON ((-99.17893706911458 19.41290245039654, -99.17878681114057 19.41652572534841, -99.17504296693409 19.41645434576136, -99.17511829921443 19.41275969998722, -99.17893706911458 19.41290245039654))",POINT (-99.1769655196141287 19.4146541728860278),SI
3684,Cuauhtémoc,Urbana,GRID_3684,19.416382963199137,-99.17122419903984,827188.8584998957,2796217.890100001,"POLYGON ((826788.8584998957 2795817.890100001, 827588.8584998957 2795817.890100001, 827588.8584998957 2796617.890100001, 826788.8584998957 2796617.890100001, 826788.8584998957 2795817.890100001))","POLYGON ((-99.17511829721141 19.41283112342649, -99.17496783594372 19.41645439618864, -99.17122409739346 19.41638292012653, -99.17129953132003 19.41268818007896, -99.17511829721141 19.41283112342649))",POINT (-99.1731466663820527 19.4145827632005457),SI
3685,Cuauhtémoc,Urbana,GRID_3685,19.416311441095104,-99.16740533351069,827188.8584998957,2796617.890100001,"POLYGON ((826788.8584998957 2796217.890100001, 827588.8584998957 2796217.890100001, 827588.8584998957 2797017.890100001, 826788.8584998957 2797017.890100001, 826788.8584998957 2796217.890100001))","POLYGON ((-99.1712995293143 19.41275969998722, -99.17114886475358 19.4163829705567, -99.16740523186465 19.41631139801974, -99.16748076743708 19.41261656370183, -99.1712995293143 19.41275969998722))",POINT (-99.1693278171608910 19.4145112570429319),SI
3686,Cuauhtémoc,Urbana,GRID_3686,19.416239822519305,-99.16358647199873,827188.8584998957,2797017.890100001,"POLYGON ((826788.8584998957 2796617.890100001, 827588.8584998957 2796617.890100001, 827588.8584998957 2797417.890100001, 826788.8584998957 2797417.890100001, 826788.8584998957 2796617.890100001))","POLYGON ((-99.16748076542865 19.41268818007896, -99.16732989757551 19.41631144845277, -99.16358637035302 19.41623977944113, -99.16366200757101 19.41254485085607, -99.16748076542865 19.41268818007896))",POINT (-99.1655089719560863 19.4144396544133642),SI
3687,Cuauhtémoc,Urbana,GRID_3687,19.41616810747186,-99.15976761450936,827188.8584998957,2797417.890100001,"POLYGON ((826788.8584998957 2797017.890100001, 827588.8584998957 2797017.890100001, 827588.8584998957 2797817.890100001, 826788.8584998957 2797817.890100001, 826788.8584998957 2797017.890100001))","POLYGON ((-99.16366200555987 19.41261656370183, -99.163510934415 19.41623982987705, -99.15976751286399 19.41616806439088, -99.15984325172721 19.41247304154179, -99.16366200555987 19.41261656370183))",POINT (-99.1616901307730103 19.4143679553120094),SI
3688,Cuauhtémoc,Urbana,GRID_3688,19.41609629595295,-99.15594876104804,827188.8584998957,2797817.890100001,"POLYGON ((826788.8584998957 2797417.890100001, 827588.8584998957 2797417.890100001, 827588.8584998957 2798217.890100001, 826788.8584998957 2798217.890100001, 826788.8584998957 2797417.890100001))","POLYGON ((-99.15984324971336 19.41254485085607, -99.15969197527738 19.41616811482968, -99.15594865940295 19.41609625286921, -99.1560244999111 19.41240113575923, -99.15984324971336 19.41254485085607))",POINT (-99.1578712936170632 19.4142961597390702),SI
3689,Cuauhtémoc,Urbana,GRID_3689,19.416024387962803,-99.1521299116201,827188.8584998957,2798217.890100001,"POLYGON ((826788.8584998957 2797817.890100001, 827588.8584998957 2797817.890100001, 827588.8584998957 2798617.890100001, 826788.8584998957 2798617.890100001, 826788.8584998957 2797817.890100001))","POLYGON ((-99.15602449789456 19.41247304154179, -99.1558730201681 19.41609630331087, -99.15212980997535 19.41602434487625, -99.15220575212808 19.41232913350853, -99.15602449789456 19.41247304154179))",POINT (-99.1540524604937019 19.4142242676946886),SI
3690,Cuauhtémoc,Urbana,GRID_3690,19.41595238350155,-99.148311066231,827188.8584998957,2798617.890100001,"POLYGON ((826788.8584998957 2798217.890100001, 827588.8584998957 2798217.890100001, 827588.8584998957 2799017.890100001, 826788.8584998957 2799017.890100001, 826788.8584998957 2798217.890100001))","POLYGON ((-99.15220575010883 19.41240113575923, -99.15205406909254 19.4160243953208, -99.14831096458657 19.4159523404122, -99.14838700838357 19.41225703478986, -99.15220575010883 19.41240113575923))",POINT (-99.1502336314082982 19.4141522791790742),SI
3691,Cuauhtémoc,Urbana,GRID_3691,19.41588028256936,-99.14449222488614,827188.8584998957,2799017.890100001,"POLYGON ((826788.8584998957 2798617.890100001, 827588.8584998957 2798617.890100001, 827588.8584998957 2799417.890100001, 826788.8584998957 2799417.890100001, 826788.8584998957 2798617.890100001))","POLYGON ((-99.14838700636162 19.41232913350853, -99.14823512205615 19.41595239085962, -99.14449212324203 19.41588023947721, -99.14456826868297 19.41218483960342, -99.14838700636162 19.41232913350853))",POINT (-99.1464148063662805 19.4140801941923868),SI
3692,Cuauhtémoc,Urbana,GRID_3692,19.415808085166404,-99.14067338759092,827188.8584998957,2799417.890100001,"POLYGON ((826788.8584998957 2799017.890100001, 827588.8584998957 2799017.890100001, 827588.8584998957 2799817.890100001, 826788.8584998957 2799817.890100001, 826788.8584998957 2799017.890100001))","POLYGON ((-99.14456826665831 19.41225703478986, -99.14441617906431 19.41588028992751, -99.14067328594713 19.41580804207148, -99.14074953303169 19.41211254794939, -99.14456826665831 19.41225703478986))",POINT (-99.1425959853730490 19.4140080127348007),SI
3693,Cuauhtémoc,Urbana,GRID_3693,19.415735791292928,-99.13685455435076,827188.8584998957,2799817.890100001,"POLYGON ((826788.8584998957 2799417.890100001, 827588.8584998957 2799417.890100001, 827588.8584998957 2800217.890100001, 826788.8584998957 2800217.890100001, 826788.8584998957 2799417.890100001))","POLYGON ((-99.14074953100433 19.41218483960342, -99.14059724012245 19.41580809252466, -99.13685445270728 19.41573574819519, -99.13693080143514 19.4120401598279, -99.14074953100433 19.41218483960342))",POINT (-99.1387771684340322 19.4139357348064898),SI
3694,Cuauhtémoc,Urbana,GRID_3694,19.415663400949047,-99.13303572517104,827188.8584998957,2800217.890100001,"POLYGON ((826788.8584998957 2799817.890100001, 827588.8584998957 2799817.890100001, 827588.8584998957 2800617.890100001, 826788.8584998957 2800617.890100001, 826788.8584998957 2799817.890100001))","POLYGON ((-99.13693079940508 19.41211254794939, -99.13677830523595 19.41573579865125, -99.1330356235279 19.41566335784852, -99.13311207389873 19.41196767523918, -99.13693079940508 19.41211254794939))",POINT (-99.1349583555546019 19.4138633604076567),SI
3695,Cuauhtémoc,Urbana,GRID_3695,19.41559091413493,-99.1292169000572,827188.8584998957,2800617.890100001,"POLYGON ((826788.8584998957 2800217.890100001, 827588.8584998957 2800217.890100001, 827588.8584998957 2801017.890100001, 826788.8584998957 2801017.890100001, 826788.8584998957 2800217.890100001))","POLYGON ((-99.13311207186597 19.4120401598279, -99.13295937441023 19.41566340830743, -99.12921679841439 19.4155908710316, -99.12929335042787 19.4118950941834, -99.13311207186597 19.4120401598279))",POINT (-99.1311395467401866 19.4137908895384506),SI
3696,Venustiano Carranza,Urbana,GRID_3696,19.415518330850816,-99.12539807901464,827188.8584998957,2801017.890100001,"POLYGON ((826788.8584998957 2800617.890100001, 827588.8584998957 2800617.890100001, 827588.8584998957 2801417.890100001, 826788.8584998957 2801417.890100001, 826788.8584998957 2800617.890100001))","POLYGON ((-99.12929334839239 19.41196767523918, -99.12914044765073 19.41559092149341, -99.12539797737216 19.41551828774467, -99.12547463102797 19.41182241666071, -99.12929334839239 19.41196767523918))",POINT (-99.1273207419962148 19.4137183221990632),SI
3697,Venustiano Carranza,Urbana,GRID_3697,19.41544565109681,-99.12157926204878,827188.8584998957,2801417.890100001,"POLYGON ((826788.8584998957 2801017.890100001, 827588.8584998957 2801017.890100001, 827588.8584998957 2801817.890100001, 826788.8584998957 2801817.890100001, 826788.8584998957 2801017.890100001))","POLYGON ((-99.12547462898978 19.4118950941834, -99.12532152496281 19.41551833820935, -99.12157916040661 19.41544560798788, -99.12165591570441 19.41174964267134, -99.12547462898978 19.4118950941834))",POINT (-99.1235019413280298 19.4136456583896759),SI
3698,Venustiano Carranza,Urbana,GRID_3698,19.41537287487313,-99.117760449165,827188.8584998957,2801817.890100001,"POLYGON ((826788.8584998957 2801417.890100001, 827588.8584998957 2801417.890100001, 827588.8584998957 2802217.890100001, 826788.8584998957 2802217.890100001, 826788.8584998957 2801417.890100001))","POLYGON ((-99.12165591366353 19.41182241666071, -99.12150260635192 19.41544565845544, -99.11776034752316 19.41537283176141, -99.11783720446263 19.41167677221537, -99.12165591366353 19.41182241666071))",POINT (-99.1196831447411313 19.4135728981104450),SI
3699,Venustiano Carranza,Urbana,GRID_3699,19.41530000217996,-99.11394164036872,827188.8584998957,2802217.890100001,"POLYGON ((826788.8584998957 2801817.890100001, 827588.8584998957 2801817.890100001, 827588.8584998957 2802617.890100001, 826788.8584998957 2802617.890100001, 826788.8584998957 2801817.890100001))","POLYGON ((-99.11783720241904 19.41174964267134, -99.11768369182344 19.41537288223185, -99.11394153872722 19.41529995906545, -99.11401849730802 19.4116038052931, -99.11783720241904 19.41174964267134))",POINT (-99.1158643522408624 19.4135000413615941),SI
3700,Venustiano Carranza,Urbana,GRID_3700,19.415227033017448,-99.11012283566536,827188.8584998957,2802617.890100001,"POLYGON ((826788.8584998957 2802217.890100001, 827588.8584998957 2802217.890100001, 827588.8584998957 2803017.890100001, 826788.8584998957 2803017.890100001, 826788.8584998957 2802217.890100001))","POLYGON ((-99.11401849526173 19.41167677221537, -99.1138647813828 19.41530000953874, -99.11012273402419 19.41522698990015, -99.110199794246 19.41153074190464, -99.11401849526173 19.41167677221537))",POINT (-99.1120455638326234 19.4134270881432407),SI
3701,Venustiano Carranza,Urbana,GRID_3701,19.415153967385827,-99.10630403506032,827188.8584998957,2803017.890100001,"POLYGON ((826788.8584998957 2802617.890100001, 827588.8584998957 2802617.890100001, 827588.8584998957 2803417.890100001, 826788.8584998957 2803417.890100001, 826788.8584998957 2802617.890100001))","POLYGON ((-99.11019979219701 19.4116038052931, -99.1100458750354 19.41522704037634, -99.10630393341947 19.41515392426573, -99.10638109528198 19.41145758205018, -99.11019979219701 19.4116038052931))",POINT (-99.1082267795218996 19.4133540384556298),SI
3702,Venustiano Carranza,Urbana,GRID_3702,19.415080805285235,-99.102485238559,827188.8584998957,2803417.890100001,"POLYGON ((826788.8584998957 2803017.890100001, 827588.8584998957 2803017.890100001, 827588.8584998957 2803817.890100001, 826788.8584998957 2803817.890100001, 826788.8584998957 2803017.890100001))","POLYGON ((-99.10638109323027 19.41153074190464, -99.10622697278664 19.41515397474479, -99.10248513691849 19.41508076216235, -99.10256240042135 19.41138432572992, -99.10638109323027 19.41153074190464))",POINT (-99.1044079993139917 19.4132808922989000),SI
3703,Venustiano Carranza,Urbana,GRID_3703,19.415007546715827,-99.09866644616685,827188.8584998957,2803817.890100001,"POLYGON ((826788.8584998957 2803417.890100001, 827588.8584998957 2803417.890100001, 827588.8584998957 2804217.890100001, 826788.8584998957 2804217.890100001, 826788.8584998957 2803417.890100001))","POLYGON ((-99.10256239836694 19.41145758205018, -99.10240807464194 19.41508081264427, -99.09866634452663 19.41500750359017, -99.09874370966953 19.41131097294397, -99.10256239836694 19.41145758205018))",POINT (-99.1005892232143850 19.4132076496732253),SI
3704,Venustiano Carranza,Urbana,GRID_3704,19.41493419167784,-99.09484765788922,827188.8584998957,2804217.890100001,"POLYGON ((826788.8584998957 2803817.890100001, 827588.8584998957 2803817.890100001, 827588.8584998957 2804617.890100001, 826788.8584998957 2804617.890100001, 826788.8584998957 2803817.890100001))","POLYGON ((-99.09874370761243 19.41138432572992, -99.09858918060671 19.41500755407499, -99.09484755624935 19.41493414854939, -99.09492502303193 19.4112375236926, -99.09874370761243 19.41138432572992))",POINT (-99.0967704512285081 19.4131343105788190),SI
3705,Venustiano Carranza,Urbana,GRID_3705,19.41486074017144,-99.09102887373152,827188.8584998957,2804617.890100001,"POLYGON ((826788.8584998957 2804217.890100001, 827588.8584998957 2804217.890100001, 827588.8584998957 2805017.890100001, 826788.8584998957 2805017.890100001, 826788.8584998957 2804217.890100001))","POLYGON ((-99.09492502097213 19.41131097294397, -99.09477029068634 19.41493419903706, -99.091028772092 19.41486069704017, -99.09110634051396 19.41116397797594, -99.09492502097213 19.41131097294397))",POINT (-99.0929516833616759 19.4130608750158125),SI
